Time,OrderType,Price,Volume
21137,8,594.2843789656508,45.0
21138,1,594.5671754012074,66.0
21140,1,594.7096046684924,25.0
21142,8,594.8082942388684,51.0
21147,1,594.5869753126312,264.0
21155,8,594.6954746382559,184.0
21163,1,594.5207901100182,37.0
21168,1,594.4370232912428,74.0
21170,1,594.2609442996403,39.0
21171,7,594.2766657520774,19.0
21174,1,593.674171506602,85.0
21175,7,593.7654113529253,2.0
21177,1,593.9930133071334,97.0
21179,1,594.1565531691358,62.0
21180,7,594.3196504531603,3.0
21181,1,594.5972259969143,43.0
21185,1,594.4181689372376,282.0
21186,1,594.2720721369597,13.0
21188,1,594.1883403620611,74.0
21191,8,594.0761433618999,46.0
21193,7,594.4490362179016,18.0
21194,1,594.4840685121278,150.0
21195,1,594.7433639396173,150.0
21197,1,594.5437992885244,34.0
21205,1,594.3157489710317,82.0
21206,1,594.266712435915,86.0
21212,1,594.1262211821704,71.0
21213,7,593.6204837120983,64.0
21218,7,593.7618849102373,415.0
21220,2,593.9118695863466,1.0
21224,1,593.5988172036317,2.0
21225,1,593.4748044928934,187.0
21226,1,593.2216139461444,68.0
21227,1,593.190170454974,108.0
21229,7,593.1171081878778,304.0
21232,1,592.6653588944305,81.0
21233,1,592.7373061444003,110.0
21236,1,592.5679992683457,232.0
21237,7,592.5363421896758,122.0
21242,8,592.7523182008078,23.0
21243,1,592.5169280953753,232.0
21246,7,592.0635216600655,122.0
21247,8,591.8392030145181,85.0
21249,1,591.4707068987125,54.0
21252,8,591.6919285969941,113.0
21259,1,591.7404021309787,47.0
21260,1,591.8355342465949,47.0
21261,1,591.8101829250238,10.0
21262,7,591.5045866908641,61.0
21263,7,591.3481412256598,192.0
21265,1,592.043875671196,128.0
21266,1,592.08669755839,73.0
21267,1,591.7882731275205,82.0
21269,8,591.6688709531292,44.0
21271,7,591.6954016837504,1.0
21273,2,591.7509572222717,1.0
21276,8,591.3987228527056,241.0
21277,1,591.4705163380282,155.0
21279,1,591.3235074132012,47.0
21281,8,591.4949681539373,4.0
21286,1,591.1559074529763,64.0
21294,8,591.2224030621464,4.0
21302,1,591.2541246757224,30.0
21307,1,591.1426465603913,9.0
21309,1,591.1125908032669,3.0
21310,7,591.2664785542028,6.0
21313,1,591.5214971643081,2.0
21314,7,591.6994192717066,2.0
21316,1,591.5256147981197,82.0
21318,1,591.7967969551706,84.0
21319,7,591.8581510690827,24.0
21320,1,591.5188821819825,52.0
21324,1,591.8950466426867,35.0
21325,1,592.1767060894745,448.0
21327,1,592.2352187570074,82.0
21330,8,592.3728697317866,87.0
21332,7,592.5391864644139,26.0
21333,1,592.9457252364775,37.0
21334,1,593.0297996715341,60.0
21336,1,592.8599372171375,51.0
21344,1,592.5350553823242,65.0
21345,1,592.851936276321,264.0
21351,1,593.1741356627688,199.0
21352,7,593.6010152320343,48.0
21357,7,593.129500123925,181.0
21359,2,593.130707153293,1.0
21363,1,593.6220929029771,144.0
21364,1,593.8031211161035,34.0
21365,1,593.5550966060881,123.0
21366,1,593.3832771121731,82.0
21368,7,593.7373104161803,286.0
21371,1,593.7468483555654,212.0
21372,1,593.3771644848849,91.0
21375,1,593.406971896123,91.0
21376,7,593.3062535049644,14.0
21381,8,593.3840976787689,55.0
21382,1,593.3803160679374,156.0
21385,7,593.2986943064941,218.0
21386,8,593.2464608475058,104.0
21388,1,593.2730623180537,142.0
21391,8,593.5479536779396,74.0
21398,1,593.9020852337698,91.0
21399,1,593.8557707644502,53.0
21400,1,593.7547813664454,44.0
21401,7,593.8640436199698,39.0
21402,7,594.1235331009194,537.0
21404,1,594.1017355219859,26.0
21405,1,593.9933005456152,199.0
21406,1,594.0814353453577,37.0
21408,8,594.218001458219,168.0
21410,7,594.3967346396508,11.0
21412,2,594.4307509619998,1.0
21415,8,594.11014868121,123.0
21416,1,593.9858087828503,448.0
21418,1,593.7579724948574,102.0
21420,8,593.8961243240265,30.0
21425,1,593.4416624987084,11.0
21433,8,593.5735391037382,290.0
21441,1,593.9073931151087,42.0
21446,1,593.8759132744683,120.0
21448,1,593.7244964272692,23.0
21449,7,593.5526278963032,7.0
21452,1,593.9251921493484,23.0
21453,7,593.5829360157538,383.0
21455,1,593.7351791137858,189.0
21457,1,593.3137678254836,88.0
21458,7,593.9023971042593,2.0
21459,1,594.397698922252,91.0
21463,1,594.2732988431869,61.0
21464,1,594.7025607694136,43.0
21466,1,594.2804628693625,11.0
21469,8,594.2814398181926,16.0
21471,7,594.3535832540479,149.0
21472,1,594.0278829148383,118.0
21473,1,594.0153011812955,83.0
21475,1,593.7942773154564,140.0
21483,1,593.5409504739598,267.0
21484,1,593.3132848211308,6.0
21490,1,592.8592689968784,21.0
21491,7,593.1044931710966,122.0
21496,7,592.8846770696405,149.0
21498,2,593.0226257059835,1.0
21502,1,592.5681675028592,20.0
21503,1,592.3397974515195,144.0
21504,1,592.9274604498718,28.0
21505,1,592.8974201777107,99.0
21507,7,592.7452889046964,61.0
21510,1,592.2910432364382,32.0
21511,1,592.5772358306082,32.0
21514,1,592.5981996070693,98.0
21515,7,593.0047788678147,84.0
21520,8,593.5682230483512,213.0
21521,1,593.7244217750474,44.0
21524,7,593.6124778971051,2.0
21525,8,593.8463031761227,14.0
21527,1,593.884671573066,13.0
21530,8,593.8614327117573,2.0
21537,1,593.883463495697,47.0
21538,1,593.8215974663535,15.0
21539,1,593.9838166410634,62.0
21540,7,594.0680382682569,8.0
21541,7,593.9235184729446,29.0
21543,1,594.1825694059729,217.0
21544,1,594.0589681253452,6.0
21545,1,594.1358101964146,37.0
21547,8,594.5353626810753,46.0
21549,7,594.6540668773025,29.0
21551,2,594.5882403268882,1.0
21554,8,594.6056041805822,143.0
21555,1,594.6082726755747,59.0
21557,1,594.8375959839881,37.0
21559,8,595.091610005772,20.0
21564,1,595.0840532625508,79.0
21572,8,595.4024163408995,225.0
21580,1,595.5621229070043,371.0
21585,1,595.3884756812032,43.0
21587,1,595.193104497922,129.0
21588,7,595.2317582662537,68.0
21591,1,595.613135285599,43.0
21592,7,595.521631823117,537.0
21594,1,595.5572282126412,95.0
21596,1,595.6004937688909,29.0
21597,7,595.6031667287889,135.0
21598,1,595.3602385694469,100.0
21602,1,595.3927332638513,2.0
21603,1,595.3620167132757,21.0
21605,1,595.4342913269278,3.0
21608,8,595.6782221303683,63.0
21610,7,595.3937345316526,3.0
21611,1,595.6538924125583,156.0
21612,1,595.8160752810727,44.0
21614,1,595.9899162743149,91.0
21622,1,596.4697640627694,56.0
21623,1,596.1176591293407,30.0
21629,1,596.6105894995458,135.0
21630,7,596.3858342189498,92.0
21635,7,596.2086233154973,4.0
21637,2,595.8181611654056,1.0
21641,1,596.5492766282958,331.0
21642,1,596.3765903934515,107.0
21643,1,596.3642480691188,29.0
21644,1,596.2362317194684,31.0
21646,7,596.2054716524683,65.0
21649,1,596.3869298622874,35.0
21650,1,596.2348727968094,35.0
21653,1,596.6639550348546,9.0
21654,7,596.5904649073698,2.0
21659,8,596.735266707212,2.0
21660,1,596.88992657589,21.0
21663,7,596.758111347522,28.0
21664,8,596.814142234611,123.0
21666,1,597.0920423395132,11.0
21669,8,596.9150578070061,19.0
21676,1,596.8329498281416,92.0
21677,1,596.7236175070144,45.0
21678,1,596.6958533114534,99.0
21679,7,597.1716045772204,72.0
21680,7,597.282190404708,26.0
21682,1,597.0997822253972,86.0
21683,1,597.3876972530485,103.0
21684,1,597.3837721470162,80.0
21686,8,597.2799453935013,148.0
21688,7,597.1705311883851,122.0
21690,2,597.1927982676267,1.0
21693,8,597.0052477003089,13.0
21694,1,596.7617476753882,32.0
21696,1,596.3384316006517,135.0
21698,8,596.7463834545191,7.0
21703,1,596.7425804159878,47.0
21711,8,596.3246452292311,65.0
21719,1,596.3386788610052,212.0
21724,1,596.4425757539839,123.0
21726,1,596.5992054982839,21.0
21727,7,597.0261293606202,9.0
21730,1,597.5338221117149,53.0
21731,7,597.4398868795448,334.0
21733,1,597.1470633129948,61.0
21735,1,597.1842808981821,16.0
21736,7,597.0263332258563,279.0
21737,1,597.3070458738878,448.0
21741,1,597.5808785010296,72.0
21742,1,598.2634234351688,17.0
21744,1,597.961885801601,430.0
21747,8,597.3243233167722,37.0
21749,7,597.4846954844696,333.0
21750,1,597.6889000509004,65.0
21751,1,597.9368684828138,233.0
21753,1,598.0643600724228,187.0
21761,1,598.0198957175517,75.0
21762,1,597.7824137845734,39.0
21768,1,597.7108024054652,200.0
21769,7,597.78811684464,3.0
21774,7,597.1370465192888,393.0
21776,2,597.252734651179,1.0
21780,1,597.3326614066666,80.0
21781,1,596.9246844337404,54.0
21782,1,596.980240277155,101.0
21783,1,597.4879141346017,5.0
21785,7,597.612335188387,307.0
21788,1,597.5804086234484,149.0
21789,1,597.4299318267362,150.0
21792,1,597.5925982699748,156.0
21793,7,597.6066617411765,58.0
21798,8,597.6850745558202,209.0
21799,1,597.5723839158867,53.0
21802,7,597.1055279506143,47.0
21803,8,596.6836110476728,5.0
21805,1,596.8753736482432,130.0
21808,8,596.6706427182414,17.0
21815,1,596.6917513083433,88.0
21816,1,596.3616309660064,70.0
21817,1,595.8658911092937,43.0
21818,7,596.1257892447447,135.0
21819,7,595.7556638751544,224.0
21821,1,595.8327254153713,27.0
21822,1,596.0291137759658,5.0
21823,1,596.031788659442,51.0
21825,8,596.1681071162242,12.0
21827,7,595.7979554721157,5.0
21829,2,595.2807569969227,1.0
21832,8,595.2348912182409,58.0
21833,1,595.032188032808,56.0
21835,1,594.9857854342956,60.0
21837,8,594.3968969300388,290.0
21842,1,594.2158292424773,44.0
21850,8,594.192577422883,32.0
21858,1,594.1850320959853,85.0
21863,1,594.5579932998436,161.0
21865,1,594.3376385028703,54.0
21866,7,593.8317210682435,6.0
21869,1,593.6508255469347,37.0
21870,7,593.3598591152657,3.0
21872,1,593.3278619783903,14.0
21874,1,592.5530276383962,23.0
21875,7,592.3693412189511,18.0
21876,1,592.470642214964,32.0
21880,1,592.558551087601,28.0
21881,1,592.1558899532354,85.0
21883,1,591.971765714792,39.0
21886,8,592.229568655333,26.0
21888,7,592.9263401201498,16.0
21889,1,593.1585022736109,65.0
21890,1,593.032135252105,65.0
21892,1,592.8622721287244,35.0
21900,1,592.7042061823272,65.0
21901,1,592.8461891731413,72.0
21907,1,592.9013654305713,75.0
21908,7,592.4974096804107,136.0
21913,7,592.2446361136666,9.0
21915,2,591.6662276228226,1.0
21919,1,591.2621208124569,132.0
21920,1,591.2203499198172,2.0
21921,1,591.4656346876494,54.0
21922,1,591.2850028669096,81.0
21924,7,590.641015292811,6.0
21927,1,590.4209164114528,74.0
21928,1,590.1948419280108,47.0
21931,1,590.1781492307457,107.0
21932,7,590.1564964025442,48.0
21937,8,589.67985617597,17.0
21938,1,589.5404493060101,64.0
21941,7,589.5279626179956,3.0
21942,8,589.6710502385087,106.0
21944,1,589.8230502708659,97.0
21947,8,589.3524901790606,23.0
21954,1,589.4006417263874,60.0
21955,1,589.6764598394116,34.0
21956,1,589.7712601419623,187.0
21957,7,589.477225177351,71.0
21958,7,589.7096088288456,25.0
21960,1,590.185113690749,80.0
21961,1,590.6098422012693,11.0
21962,1,591.0660067297656,68.0
21964,8,590.6677735307145,269.0
21966,7,591.0861984736649,67.0
21968,2,591.2181875860316,1.0
21971,8,591.3701377363209,22.0
21972,1,591.1647726344452,163.0
21974,1,591.3823610071986,53.0
21976,8,591.6264673854802,252.0
21981,1,591.6587582910761,130.0
21989,8,592.2874479815191,61.0
21997,1,591.9816052994136,79.0
22002,1,592.1975867023598,62.0
22004,1,592.415555220113,28.0
22005,7,592.4326096879519,62.0
22008,1,592.4677151288731,123.0
22009,7,592.8444829806855,307.0
22011,1,592.88755146363,19.0
22013,1,593.177081160993,21.0
22014,7,593.3385896507135,53.0
22015,1,594.036665903782,47.0
22019,1,594.1501558375494,213.0
22020,1,594.1374500397104,64.0
22022,1,594.1940364229615,217.0
22025,8,594.2987470833054,9.0
22027,7,594.9775432325472,21.0
22028,1,594.9915451622383,75.0
22029,1,595.0921077282754,72.0
22031,1,595.0006843107466,318.0
22039,1,595.08505012074,108.0
22040,1,595.1952495545187,9.0
22046,1,594.9746585779393,56.0
22047,7,595.1295517632594,89.0
22052,7,595.162033866804,21.0
22054,2,595.5335308765942,1.0
22058,1,595.2333691675938,76.0
22059,1,595.739557480403,187.0
22060,1,595.5630926633934,37.0
22061,1,595.6772116944323,126.0
22063,7,595.637608669532,3.0
22066,1,595.72206478974,23.0
22067,1,595.7571721065648,212.0
22070,1,595.2619347207234,142.0
22071,7,595.7532646157102,3.0
22076,8,595.6243658345276,168.0
22077,1,595.9115694324252,81.0
22080,7,595.9487100146403,21.0
22081,8,595.9577383583579,96.0
22083,1,596.1430984183114,108.0
22086,8,596.3846001588031,81.0
22093,1,595.9693693100681,47.0
22094,1,596.0563121515368,213.0
22095,1,595.9667961907418,53.0
22096,7,595.5967695375028,373.0
22097,7,595.9755272481339,6.0
22099,1,596.0600312821936,178.0
22100,1,596.3391210599582,32.0
22101,1,596.5429340991575,398.0
22103,8,596.5017374602785,33.0
22105,7,596.3026771030978,117.0
22107,2,596.4366041658249,1.0
22110,8,596.2566006571982,308.0
22111,1,595.7907726531902,8.0
22113,1,595.3679023805595,65.0
22115,8,596.0828834089991,250.0
22120,1,596.1500068407931,18.0
22128,8,595.7514709980293,308.0
22136,1,595.719893412726,28.0
22141,1,596.0141749735903,130.0
22143,1,596.3697779636644,11.0
22144,7,596.1876484323609,19.0
22147,1,596.2232846320035,50.0
22148,7,596.1977453608001,6.0
22150,1,596.1512518682322,97.0
22152,1,596.3078051089633,10.0
22153,7,595.884296386936,311.0
22154,1,595.4109676000543,74.0
22158,1,595.0246791295244,26.0
22159,1,595.0732941086331,106.0
22161,1,594.7027843546632,34.0
22164,8,594.6743331500269,101.0
22166,7,594.8459361795225,537.0
22167,1,594.3514562803208,51.0
22168,1,594.3735052429176,32.0
22170,1,594.3023022342069,41.0
22178,1,594.3407000932397,267.0
22179,1,594.5142219708304,73.0
22185,1,594.5015083875004,101.0
22186,7,594.5313722784668,133.0
22191,7,594.1466680039632,87.0
22193,2,594.2825553147169,1.0
22197,1,594.1346534599309,104.0
22198,1,594.1702555827468,49.0
22199,1,594.2021353612334,40.0
22200,1,594.1012820077493,12.0
22202,7,593.9684769602791,181.0
22205,1,593.5132939115201,448.0
22206,1,593.4241598621594,2.0
22209,1,593.267206694184,135.0
22210,7,593.5010844318051,4.0
22215,8,593.7524283252448,36.0
22216,1,593.0416835661043,91.0
22219,7,593.336177927188,113.0
22220,8,593.6025474791992,24.0
22222,1,593.6456710333956,92.0
22225,8,593.542493970952,66.0
22232,1,593.5977350335431,11.0
22233,1,593.6771726623281,26.0
22234,1,593.7292895307045,17.0
22235,7,593.6359523896182,149.0
22236,7,593.6058762221882,4.0
22238,1,593.4458324733998,79.0
22239,1,593.7285696782303,88.0
22240,1,593.7551927667814,27.0
22242,8,593.801042566534,57.0
22244,7,593.6061922846452,5.0
22246,2,593.840015087746,1.0
22249,8,593.4291392914632,22.0
22250,1,593.46767850218,54.0
22252,1,593.2400409544231,123.0
22254,8,593.3598017704026,290.0
22259,1,593.1918102128009,371.0
22267,8,592.8608240487184,19.0
22275,1,592.2483405472022,149.0
22280,1,592.5409071846483,11.0
22282,1,592.3916993854175,4.0
22283,7,591.8343407694339,47.0
22286,1,592.1267028938158,160.0
22287,7,592.1682142312188,25.0
22289,1,591.3948942898471,1.0
22291,1,591.2431485492508,72.0
22292,7,591.0307483581321,552.0
22293,1,591.3227135133483,127.0
22297,1,591.485518180744,57.0
22298,1,590.9916699760319,39.0
22300,1,590.910376782113,215.0
22303,8,590.2803327992472,57.0
22305,7,590.2503208851666,199.0
22306,1,590.0927534137262,22.0
22307,1,589.9924039435888,13.0
22309,1,590.4802693333154,17.0
22317,1,590.661470295359,101.0
22318,1,591.365784875248,45.0
22324,1,591.3992898378177,79.0
22325,7,591.3838402928383,25.0
22330,7,591.3904174238872,6.0
22332,2,591.1554795596669,1.0
22336,1,591.1903177567731,65.0
22337,1,590.9766159267207,110.0
22338,1,591.2045386095813,448.0
22339,1,590.877454073472,233.0
22341,7,590.1701507703739,25.0
22344,1,589.9427048915334,91.0
22345,1,589.7378354942475,11.0
22348,1,589.4032162053405,47.0
22349,7,589.417086951366,393.0
22354,8,589.406220172891,184.0
22355,1,589.4725917620104,25.0
22358,7,589.191067885681,149.0
22359,8,589.4299677622355,61.0
22361,1,589.9182875930958,114.0
22364,8,589.5671441034406,20.0
22371,1,589.3838248065105,5.0
22372,1,589.7354718968029,142.0
22373,1,590.2272985888476,69.0
22374,7,590.4535443148823,122.0
22375,7,590.4402870561138,29.0
22377,1,590.4793779647488,144.0
22378,1,590.4315400726124,13.0
22379,1,590.9069126603043,32.0
22381,8,591.1758013560336,28.0
22383,7,590.8004133217172,4.0
22385,2,590.4278741389869,1.0
22388,8,590.5258531740982,155.0
22389,1,590.8023517153141,3.0
22391,1,590.4034632666801,68.0
22393,8,590.6420773701245,3.0
22398,1,590.873345113398,239.0
22406,8,590.6970545865807,28.0
22414,1,590.9248694506732,8.0
22419,1,590.5416975399979,60.0
22421,1,590.8131899139254,217.0
22422,7,590.4142941477304,135.0
22425,1,590.5416470395784,264.0
22426,7,590.0897521309437,10.0
22428,1,590.1324326785153,54.0
22430,1,589.6418709917352,49.0
22431,7,589.4160948078384,2.0
22432,1,589.6175417386087,16.0
22436,1,589.8621615353642,35.0
22437,1,589.4274184403861,150.0
22439,1,589.5855223149817,92.0
22442,8,589.4329440900146,15.0
22444,7,589.2322167181336,5.0
22445,1,589.0272533701284,66.0
22446,1,589.0056427667201,29.0
22448,1,588.8831183853408,188.0
22456,1,589.0843831587771,41.0
22457,1,589.8072357496281,67.0
22463,1,590.1624604091942,14.0
22464,7,590.3236799870621,18.0
22469,7,590.0204890949484,85.0
22471,2,589.9750286145743,1.0
22475,1,590.1545905569255,79.0
22476,1,590.2468882910717,72.0
22477,1,590.3656069052396,118.0
22478,1,590.4834785731786,27.0
22480,7,590.3163927547656,6.0
22483,1,590.3065099670586,156.0
22484,1,590.616794227138,11.0
22487,1,590.5728835772405,70.0
22488,7,590.8576514052767,10.0
22493,8,590.7976054530687,1.0
22494,1,590.772298591259,123.0
22497,7,590.820696785841,26.0
22498,8,591.1894839558695,17.0
22500,1,591.1558945103548,233.0
22503,8,591.2697605348154,28.0
22510,1,591.236166528249,101.0
22511,1,591.3777978484345,124.0
22512,1,591.4207597808326,50.0
22513,7,592.1165796637392,19.0
22514,7,592.0759599160701,70.0
22516,1,591.8286568207714,233.0
22517,1,591.7349376861448,38.0
22518,1,591.8906539799408,52.0
22520,8,591.9047514070934,29.0
22522,7,591.9370127665517,373.0
22524,2,592.3591787852164,1.0
22527,8,592.0142739585128,1.0
22528,1,591.8083428769891,67.0
22530,1,591.8602956872537,60.0
22532,8,591.564270355643,10.0
22537,1,592.052922509199,66.0
22545,8,591.8688484883586,22.0
22553,1,592.1136629952846,35.0
22558,1,592.1700566305625,48.0
22560,1,591.9313731933767,47.0
22561,7,591.8479712183901,7.0
22564,1,591.678957243537,25.0
22565,7,591.6714438357286,2.0
22567,1,591.9031146306447,160.0
22569,1,591.8777604142625,170.0
22570,7,591.7199569534092,12.0
22571,1,591.8740028234789,5.0
22575,1,591.6459002965055,97.0
22576,1,591.4863849823356,51.0
22578,1,591.6125012053488,135.0
22581,8,591.571645057073,158.0
22583,7,591.4786471082251,71.0
22584,1,591.1739368867475,430.0
22585,1,591.1260427246785,1.0
22587,1,590.9033535838242,131.0
22595,1,590.7050774386203,15.0
22596,1,590.9167868931675,47.0
22602,1,591.1497380485347,72.0
22603,7,591.5767437304946,68.0
22608,7,591.4277787173827,12.0
22610,2,591.5154182407067,1.0
22614,1,591.79689703735,17.0
22615,1,591.7693620709105,27.0
22616,1,591.4450778613242,66.0
22617,1,592.0378034421135,47.0
22619,7,592.0728854882265,6.0
22622,1,592.0427824345055,61.0
22623,1,592.085792676162,10.0
22626,1,591.9064352808222,189.0
22627,7,591.7008839389035,2.0
22632,8,591.7035072870518,273.0
22633,1,591.6201374179267,87.0
22636,7,592.0964669778625,14.0
22637,8,591.8389703931597,32.0
22639,1,591.9253106724217,10.0
22642,8,592.4935531312582,32.0
22649,1,592.6524794443077,9.0
22650,1,592.7244251307628,79.0
22651,1,593.228459844215,16.0
22652,7,593.3705684206113,53.0
22653,7,593.2379267164221,97.0
22655,1,593.658172338015,25.0
22656,1,594.0778631484172,42.0
22657,1,594.0315349713485,228.0
22659,8,593.9944903130202,290.0
22661,7,594.4480139352446,17.0
22663,2,593.6026762252493,1.0
22666,8,593.2329919785539,84.0
22667,1,593.038328097175,99.0
22669,1,592.7401346879534,79.0
22671,8,592.678620377934,9.0
22676,1,592.2250902122834,73.0
22684,8,592.1595325428266,243.0
22692,1,592.2434955027452,162.0
22697,1,591.9482279863194,146.0
22699,1,591.9577371854526,290.0
22700,7,591.4914092495544,143.0
22703,1,591.5791728267795,29.0
22704,7,591.5449584514158,22.0
22706,1,591.5148822393496,171.0
22708,1,591.2678134995315,22.0
22709,7,591.5495130241509,22.0
22710,1,591.8165128625119,43.0
22714,1,591.2051082370929,15.0
22715,1,591.0653407805985,14.0
22717,1,591.2455892985726,38.0
22720,8,591.5059864370967,20.0
22722,7,591.8386775584358,79.0
22723,1,592.0161030181206,8.0
22724,1,592.1224781800713,222.0
22726,1,592.5285622302288,14.0
22734,1,592.1259214741824,54.0
22735,1,591.8615473940689,13.0
22741,1,591.8964272014304,67.0
22742,7,592.3997777683885,58.0
22747,7,592.852083803882,211.0
22749,2,592.7401391209863,1.0
22753,1,592.1392026490305,8.0
22754,1,592.4558718455642,36.0
22755,1,592.4927970491443,10.0
22756,1,592.0607625788537,85.0
22758,7,592.4526078320296,58.0
22761,1,592.3293664163273,126.0
22762,1,592.81916424298,63.0
22765,1,592.8470008574948,205.0
22766,7,592.8193518003415,39.0
22771,8,592.4664814786302,64.0
22772,1,592.6469734163567,28.0
22775,7,592.6626521704359,9.0
22776,8,592.6394611270634,37.0
22778,1,592.6825147157473,43.0
22781,8,592.4843193882238,65.0
22788,1,592.84115638156,47.0
22789,1,593.0325337743003,73.0
22790,1,592.9316843736015,156.0
22791,7,592.9343453563091,62.0
22792,7,592.7058341835597,92.0
22794,1,592.5786031539425,65.0
22795,1,592.671304712598,137.0
22796,1,592.3599640259661,48.0
22798,8,592.1822984221621,22.0
22800,7,591.8845354444911,32.0
22802,2,591.7727734579158,1.0
22805,8,591.1418099653279,84.0
22806,1,591.4978384022006,100.0
22808,1,591.5974442013061,20.0
22810,8,591.4551972451898,14.0
22815,1,591.4476866787874,43.0
22823,8,591.6007258330606,168.0
22831,1,591.1307996148756,117.0
22836,1,591.2756210396533,170.0
22838,1,591.2657221930165,22.0
22839,7,591.0517287447416,79.0
22842,1,591.1984369085194,108.0
22843,7,590.9927896144201,307.0
22845,1,591.3107308771796,66.0
22847,1,591.5964497884526,26.0
22848,7,591.1767977448555,21.0
22849,1,591.32353695269,60.0
22853,1,591.3719803067042,55.0
22854,1,591.6473463272682,51.0
22856,1,591.7749651895753,53.0
22859,8,591.816026686224,155.0
22861,7,591.7076134025798,178.0
22862,1,591.1077237339725,3.0
22863,1,591.3407501604416,128.0
22865,1,590.8875808493514,45.0
22873,1,590.9963154830576,142.0
22874,1,590.8227175376164,80.0
22880,1,590.8544177063526,15.0
22881,7,590.6739725494352,16.0
22886,7,590.8464239005621,39.0
22888,2,590.6877996242765,1.0
22892,1,590.995462064281,26.0
22893,1,590.9981143575321,7.0
22894,1,591.4868113703437,28.0
22895,1,591.7920382059012,75.0
22897,7,592.009857454548,33.0
22900,1,592.1616970868819,125.0
22901,1,592.5411070559724,100.0
22904,1,592.7216217280062,331.0
22905,7,592.8694395808276,95.0
22910,8,593.4994157270775,87.0
22911,1,593.1626621045278,130.0
22914,7,593.6155506135511,189.0
22915,8,593.2765493130294,25.0
22917,1,593.3902302072617,125.0
22920,8,593.3067154337241,148.0
22927,1,593.2231196757007,21.0
22928,1,592.8949164271492,91.0
22929,1,592.6594696939978,97.0
22930,7,592.5119006980335,28.0
22931,7,592.6310748828098,21.0
22933,1,592.4366085149202,32.0
22934,1,592.5925094548711,76.0
22935,1,593.3028982189643,21.0
22937,8,593.7576007782936,8.0
22939,7,594.2286122924274,60.0
22941,2,593.4704602047199,1.0
22944,8,593.2583769367795,203.0
22945,1,593.0599216510827,66.0
22947,1,593.5494340019143,88.0
22949,8,593.5471314074201,26.0
22954,1,593.4160543910556,448.0
22962,8,593.2733701582633,62.0
22970,1,593.3103463129659,12.0
22975,1,593.6936657992441,52.0
22977,1,593.2560987902557,148.0
22978,7,593.4899721489201,1.0
22981,1,593.3386537027288,28.0
22982,7,593.5809343465328,35.0
22984,1,593.6361789867738,217.0
22986,1,593.6061028078633,128.0
22987,7,593.5746389370037,72.0
22988,1,593.3546485903504,22.0
22992,1,593.6975868752993,36.0
22993,1,593.2432769750194,215.0
22995,1,593.2305905706273,98.0
22998,8,593.2898703568418,113.0
23000,7,593.2598117234259,239.0
23001,1,593.5458751590213,21.0
23002,1,593.3779227913171,133.0
23004,1,593.5295766145081,98.0
23012,1,593.2542608384618,51.0
23013,1,593.2374816105291,62.0
23019,1,593.3639712008734,233.0
23020,7,594.0920751808166,30.0
23025,7,594.324693781468,251.0
23027,2,594.4026759644576,1.0
23031,1,594.1875471763017,229.0
23032,1,594.4667857850018,199.0
23033,1,594.8011422008226,9.0
23034,1,594.8348418001494,39.0
23036,7,594.7111048344523,2.0
23039,1,595.3011204176092,34.0
23040,1,595.8073663462927,371.0
23043,1,595.8989340363705,41.0
23044,7,596.2578275580985,1.0
23049,8,596.3733453518734,85.0
23050,1,596.1575033305268,66.0
23053,7,596.0679721728026,135.0
23054,8,595.8743115485255,10.0
23056,1,596.3540662604522,29.0
23059,8,596.0135010514971,45.0
23066,1,595.9691891720607,171.0
23067,1,595.8600150810671,5.0
23068,1,596.2505847135103,30.0
23069,7,596.0684915834659,39.0
23070,7,595.9970855237676,5.0
23072,1,595.8847131460299,16.0
23073,1,595.4280616048121,77.0
23074,1,595.4698043856117,56.0
23076,8,595.2075280586031,243.0
23078,7,595.2663402000538,218.0
23080,2,595.2430472736932,1.0
23083,8,595.3418253666374,4.0
23084,1,595.3742740614368,67.0
23086,1,595.38828532761,64.0
23088,8,595.7388294702653,4.0
23093,1,595.8778857350093,127.0
23101,8,596.1918951093637,57.0
23109,1,595.853613764694,110.0
23114,1,595.6688933369119,76.0
23116,1,595.5442272125947,76.0
23117,7,596.0166560081593,79.0
23120,1,596.4017239575286,52.0
23121,7,596.6450818939522,3.0
23123,1,596.7059937587414,36.0
23125,1,596.5371471898925,30.0
23126,7,596.6421342132811,10.0
23127,1,597.3742607555166,5.0
23131,1,597.6588695933945,187.0
23132,1,597.6746809395414,155.0
23134,1,597.6620219654475,9.0
23137,8,598.1421099193811,225.0
23139,7,598.1768565047745,7.0
23140,1,598.2821321073421,85.0
23141,1,597.5659651165273,149.0
23143,1,596.9601360876876,199.0
23151,1,597.0699881878814,281.0
23152,1,596.8622984854173,68.0
23158,1,596.9825956730343,43.0
23159,7,596.5954957663464,7.0
23164,7,596.6459678873805,36.0
23166,2,596.6145893343308,1.0
23170,1,596.7887750896107,148.0
23171,1,596.5341707237392,147.0
23172,1,596.4996697727728,36.0
23173,1,596.0038151680033,88.0
23175,7,596.4127310079992,331.0
23178,1,595.9894192923132,31.0
23179,1,595.9571081156736,54.0
23182,1,596.6582651148633,52.0
23183,7,596.2793957958107,102.0
23188,8,596.2052659412032,3.0
23189,1,595.9205266337249,67.0
23192,7,595.6908646155384,140.0
23193,8,595.402133549179,4.0
23195,1,595.4288316811782,83.0
